context_switches,cpu_migrations,page_faults,cycles,instructions,branches,branch_misses,seconds_time_elapsed,seconds_user,seconds_sys
507.0,113.0,59935.0,2414694945.0,2818178697.0,581395078.0,13030966.0,1.300474697,0.926053,0.269181
579.0,122.0,59903.0,2439923994.0,2818417922.0,13104549.0,13249336.0,1.305897497,0.88803,0.311012
532.0,115.0,59912.0,2442276701.0,2818769034.0,581324450.0,13171512.0,1.304701246,0.917908,0.285119
526.0,109.0,59914.0,2431072681.0,2819640664.0,13024814.0,13083115.0,1.303065398,0.929993,0.267331
555.0,107.0,59898.0,2433712035.0,2822308471.0,581078347.0,13146426.0,1.471600117,0.937322,0.265774
508.0,143.0,59957.0,2424630118.0,2821318239.0,13022209.0,13078619.0,1.317927572,0.896227,0.295372
547.0,111.0,59950.0,2444315106.0,2821697063.0,581501054.0,13172276.0,1.281005568,0.890712,0.310197
555.0,122.0,59900.0,2432565345.0,2822052287.0,13768745.0,13163733.0,1.292655341,0.907289,0.286671
502.0,113.0,59946.0,2433193655.0,2819624402.0,581431795.0,13184660.0,1.336264421,0.902222,0.289789
491.0,115.0,59921.0,2405193357.0,2820771717.0,13343207.0,12998153.0,1.281139164,0.931227,0.255684
558.0,118.0,59936.0,2421089125.0,2818828380.0,581164693.0,13054306.0,1.321149328,0.951458,0.243426
718.0,138.0,59914.0,2511412832.0,2818795038.0,12846448.0,13213617.0,1.373517825,0.945285,0.309542
798.0,147.0,59921.0,2577520017.0,2820811325.0,581304382.0,13560081.0,1.44044937,0.981583,0.325745
599.0,140.0,59971.0,2446215039.0,2819303906.0,13317103.0,13055442.0,1.366543313,0.923446,0.294799
582.0,128.0,59912.0,2413656333.0,2817468085.0,580986015.0,13090133.0,1.299538271,0.870586,0.319132
540.0,131.0,59913.0,2410151188.0,2817172471.0,13018495.0,13068610.0,1.329851522,0.870031,0.305882
550.0,122.0,59975.0,2414717325.0,2820167104.0,581066501.0,12971958.0,1.323992886,0.872161,0.317886
713.0,151.0,59954.0,2668771402.0,2820753138.0,13120957.0,13745298.0,1.52944638,1.054766,0.319869
935.0,158.0,59945.0,2836361138.0,2820484045.0,580869944.0,13298319.0,1.734279503,1.124731,0.352458
563.0,113.0,59941.0,2399911956.0,2818625894.0,13367245.0,13016995.0,1.296481324,0.931084,0.25101
528.0,123.0,59980.0,2433673905.0,2819052172.0,581307681.0,13132744.0,1.341355532,0.932252,0.265134
544.0,132.0,59995.0,2425411402.0,2819269197.0,13312771.0,13090641.0,1.298694783,0.888829,0.302795
580.0,109.0,59921.0,2421418801.0,2819389709.0,581001428.0,13035174.0,1.299687373,0.895104,0.297325
468.0,139.0,59939.0,2415988188.0,2819177259.0,13157469.0,13078486.0,1.322075629,0.882111,0.311333
507.0,113.0,59935.0,2414694945.0,2818178697.0,581523934.0,13030966.0,1.300474697,0.926053,0.269181
579.0,122.0,59903.0,2439923994.0,2818417922.0,13631805.0,13249336.0,1.305897497,0.88803,0.311012
532.0,115.0,59912.0,2442276701.0,2818769034.0,581228989.0,13171512.0,1.304701246,0.917908,0.285119
526.0,109.0,59914.0,2431072681.0,2819640664.0,13416423.0,13083115.0,1.303065398,0.929993,0.267331
555.0,107.0,59898.0,2433712035.0,2822308471.0,581395078.0,13146426.0,1.471600117,0.937322,0.265774
508.0,143.0,59957.0,2424630118.0,2821318239.0,13104549.0,13078619.0,1.317927572,0.896227,0.295372
547.0,111.0,59950.0,2444315106.0,2821697063.0,581324450.0,13172276.0,1.281005568,0.890712,0.310197
555.0,122.0,59900.0,2432565345.0,2822052287.0,13024814.0,13163733.0,1.292655341,0.907289,0.286671
502.0,113.0,59946.0,2433193655.0,2819624402.0,581474943.0,13184660.0,1.336264421,0.902222,0.289789
491.0,115.0,59921.0,2405193357.0,2820771717.0,13011267.0,12998153.0,1.281139164,0.931227,0.255684
558.0,118.0,59936.0,2421089125.0,2818828380.0,581229207.0,13054306.0,1.321149328,0.951458,0.243426
718.0,138.0,59914.0,2511412832.0,2818795038.0,13409328.0,13213617.0,1.373517825,0.945285,0.309542
572.0,110.0,59919.0,2405208693.0,2818336945.0,580979212.0,13055702.0,1.313890516,0.884386,0.303128
483.0,95.0,59965.0,2418358244.0,2817807636.0,12872822.0,13101899.0,1.301380417,0.868429,0.323543
528.0,108.0,59960.0,2382536663.0,2818591037.0,581078876.0,12808324.0,1.303687546,0.946979,0.229405
522.0,119.0,59921.0,2422997051.0,2817802905.0,12934697.0,13132093.0,1.317869021,0.920681,0.27605
488.0,111.0,59912.0,2415958713.0,2817657110.0,581406957.0,12995674.0,1.302400214,0.920227,0.273293
531.0,129.0,59987.0,2405010793.0,2818044678.0,13943599.0,12945689.0,1.291374053,0.916471,0.267182
542.0,119.0,59964.0,2421935838.0,2818508266.0,581184854.0,13130475.0,1.334642416,0.910098,0.280813
531.0,111.0,59991.0,2390390029.0,2817464294.0,13268887.0,12956955.0,1.294766003,0.896605,0.282403
558.0,114.0,59976.0,2411645979.0,2817792221.0,581188925.0,13048024.0,1.304785946,0.922234,0.270741
463.0,106.0,59893.0,2402517635.0,2816993837.0,13246018.0,12926409.0,1.297945357,0.86528,0.321756
467.0,125.0,59942.0,2408510337.0,2816365612.0,581332792.0,13040776.0,1.300459008,0.933271,0.254605
431.0,117.0,60012.0,2395935167.0,2817487136.0,13290779.0,12848906.0,1.300505975,0.879695,0.307941
573.0,129.0,59964.0,2429062115.0,2819142460.0,581548266.0,12992628.0,1.311595948,0.943197,0.258909
580.0,119.0,59946.0,2386940895.0,2818237843.0,13522110.0,12871190.0,1.286972411,0.892512,0.283791
507.0,114.0,59906.0,2401705663.0,2818473494.0,581041274.0,12889874.0,1.295990048,0.862611,0.328935
516.0,121.0,59966.0,2417619325.0,2818756277.0,13012039.0,13047677.0,1.285753577,0.868918,0.319759
560.0,117.0,59935.0,2441477092.0,2819422960.0,580988764.0,13190882.0,1.323995448,0.886085,0.313655
564.0,132.0,60002.0,2408613989.0,2818777157.0,13033209.0,12975982.0,1.303394071,0.909429,0.275343
542.0,129.0,60001.0,2439074596.0,2818842196.0,581048648.0,13184000.0,1.299969205,0.88993,0.305742
503.0,112.0,59973.0,2438189806.0,2819550150.0,12905306.0,13066911.0,1.315768809,0.907932,0.29223
480.0,98.0,59989.0,2429826787.0,2818800745.0,581043581.0,13272712.0,1.291882646,0.853314,0.340331
572.0,110.0,59919.0,2405208693.0,2818336945.0,13039586.0,13055702.0,1.313890516,0.884386,0.303128
483.0,95.0,59965.0,2418358244.0,2817807636.0,581031720.0,13101899.0,1.301380417,0.868429,0.323543
528.0,108.0,59960.0,2382536663.0,2818591037.0,12826074.0,12808324.0,1.303687546,0.946979,0.229405
522.0,119.0,59921.0,2422997051.0,2817802905.0,581100753.0,13132093.0,1.317869021,0.920681,0.27605
488.0,111.0,59912.0,2415958713.0,2817657110.0,13101098.0,12995674.0,1.302400214,0.920227,0.273293
531.0,129.0,59987.0,2405010793.0,2818044678.0,581295415.0,12945689.0,1.291374053,0.916471,0.267182
542.0,119.0,59964.0,2421935838.0,2818508266.0,13206937.0,13130475.0,1.334642416,0.910098,0.280813
531.0,111.0,59991.0,2390390029.0,2817464294.0,581122848.0,12956955.0,1.294766003,0.896605,0.282403
558.0,114.0,59976.0,2411645979.0,2817792221.0,13059123.0,13048024.0,1.304785946,0.922234,0.270741
463.0,106.0,59893.0,2402517635.0,2816993837.0,581055907.0,12926409.0,1.297945357,0.86528,0.321756
467.0,125.0,59942.0,2408510337.0,2816365612.0,12968475.0,13040776.0,1.300459008,0.933271,0.254605
431.0,117.0,60012.0,2395935167.0,2817487136.0,581188376.0,12848906.0,1.300505975,0.879695,0.307941
573.0,129.0,59964.0,2429062115.0,2819142460.0,13187934.0,12992628.0,1.311595948,0.943197,0.258909
580.0,119.0,59946.0,2386940895.0,2818237843.0,581474943.0,12871190.0,1.286972411,0.892512,0.283791
507.0,114.0,59906.0,2401705663.0,2818473494.0,13011267.0,12889874.0,1.295990048,0.862611,0.328935
516.0,121.0,59966.0,2417619325.0,2818756277.0,581229207.0,13047677.0,1.285753577,0.868918,0.319759
560.0,117.0,59935.0,2441477092.0,2819422960.0,13409328.0,13190882.0,1.323995448,0.886085,0.313655
564.0,132.0,60002.0,2408613989.0,2818777157.0,580979212.0,12975982.0,1.303394071,0.909429,0.275343
542.0,129.0,60001.0,2439074596.0,2818842196.0,12872822.0,13184000.0,1.299969205,0.88993,0.305742
503.0,112.0,59973.0,2438189806.0,2819550150.0,581078876.0,13066911.0,1.315768809,0.907932,0.29223
480.0,98.0,59989.0,2429826787.0,2818800745.0,12934697.0,13272712.0,1.291882646,0.853314,0.340331
558.0,104.0,59969.0,2408461156.0,2818397823.0,581406957.0,13031219.0,1.305697869,0.905424,0.27958
539.0,96.0,59937.0,2447906902.0,2818221626.0,13943599.0,13017311.0,1.298068595,0.86259,0.344437
547.0,122.0,59925.0,2386566640.0,2817664520.0,581184854.0,12886172.0,1.28573373,0.907457,0.27014
607.0,125.0,59958.0,2437499892.0,2819531170.0,13268887.0,13116630.0,1.313322097,0.862058,0.334082
566.0,120.0,59975.0,2518214223.0,2818655746.0,581188925.0,13224173.0,1.364420406,0.932145,0.309376
602.0,127.0,59950.0,2403232528.0,2819378692.0,13246018.0,12896570.0,1.304429438,0.896927,0.287882
495.0,122.0,59972.0,2406270083.0,2818767175.0,581332792.0,12899417.0,1.298609319,0.889084,0.300426
512.0,123.0,59959.0,2425195265.0,2818310804.0,13290779.0,13074292.0,1.298862042,0.959138,0.237639
517.0,121.0,59950.0,2422460862.0,2818511631.0,581548266.0,13045204.0,1.332941426,0.891952,0.306295
478.0,121.0,59974.0,2417360783.0,2817455162.0,13522110.0,13048125.0,1.298147106,0.875601,0.311623
548.0,117.0,59956.0,2376977002.0,2817889317.0,581041274.0,12826207.0,1.292555927,0.905525,0.266395
545.0,117.0,59976.0,2407716694.0,2818788627.0,13012039.0,13047921.0,1.282030418,0.92169,0.264207
505.0,123.0,59922.0,2434517061.0,2818383008.0,580988764.0,13203542.0,1.303127792,0.931794,0.264297
613.0,122.0,59960.0,2397313651.0,2818849482.0,13033209.0,12919877.0,1.309985623,0.928173,0.261016
605.0,126.0,59900.0,2437435669.0,2818739793.0,581048648.0,13101985.0,1.305377013,0.943295,0.25031
508.0,110.0,59928.0,2378148442.0,2817888013.0,12905306.0,12806351.0,1.306135331,0.912092,0.265736
567.0,128.0,59928.0,2443118424.0,2819129203.0,581043581.0,13191060.0,1.301037406,0.888805,0.318739
514.0,123.0,59949.0,2421279595.0,2818537347.0,13039586.0,13029661.0,1.295967624,0.929365,0.265763
562.0,123.0,59955.0,2403415432.0,2819101456.0,581031720.0,13014404.0,1.288637462,0.910957,0.271142
517.0,99.0,59944.0,2407988775.0,2822119875.0,12826074.0,13008144.0,1.419438698,0.927669,0.262924
524.0,97.0,60018.0,2405136207.0,2821765992.0,581100753.0,13012548.0,1.318550713,0.817513,0.366239
501.0,132.0,59894.0,2379198171.0,2819442222.0,13101098.0,12757514.0,1.282950792,0.863256,0.316496
513.0,109.0,59926.0,2413410466.0,2820166072.0,581295415.0,13037456.0,1.314267074,0.931554,0.255993
594.0,107.0,60021.0,2436653265.0,2820180870.0,13206937.0,13163775.0,1.30624279,0.898269,0.300537
472.0,122.0,60016.0,2412706555.0,2819442186.0,581122848.0,12905459.0,1.263268751,0.917257,0.281349
558.0,104.0,59969.0,2408461156.0,2818397823.0,13059123.0,13031219.0,1.305697869,0.905424,0.27958
539.0,96.0,59937.0,2447906902.0,2818221626.0,581055907.0,13017311.0,1.298068595,0.86259,0.344437
547.0,122.0,59925.0,2386566640.0,2817664520.0,12968475.0,12886172.0,1.28573373,0.907457,0.27014
607.0,125.0,59958.0,2437499892.0,2819531170.0,581188376.0,13116630.0,1.313322097,0.862058,0.334082
566.0,120.0,59975.0,2518214223.0,2818655746.0,13187934.0,13224173.0,1.364420406,0.932145,0.309376
602.0,127.0,59950.0,2403232528.0,2819378692.0,581171355.0,12896570.0,1.304429438,0.896927,0.287882
495.0,122.0,59972.0,2406270083.0,2818767175.0,13045242.0,12899417.0,1.298609319,0.889084,0.300426
512.0,123.0,59959.0,2425195265.0,2818310804.0,581018789.0,13074292.0,1.298862042,0.959138,0.237639
517.0,121.0,59950.0,2422460862.0,2818511631.0,12812295.0,13045204.0,1.332941426,0.891952,0.306295
478.0,121.0,59974.0,2417360783.0,2817455162.0,581084945.0,13048125.0,1.298147106,0.875601,0.311623
548.0,117.0,59956.0,2376977002.0,2817889317.0,13020422.0,12826207.0,1.292555927,0.905525,0.266395
545.0,117.0,59976.0,2407716694.0,2818788627.0,581049848.0,13047921.0,1.282030418,0.92169,0.264207
505.0,123.0,59922.0,2434517061.0,2818383008.0,13027686.0,13203542.0,1.303127792,0.931794,0.264297
613.0,122.0,59960.0,2397313651.0,2818849482.0,581464861.0,12919877.0,1.309985623,0.928173,0.261016
605.0,126.0,59900.0,2437435669.0,2818739793.0,12925034.0,13101985.0,1.305377013,0.943295,0.25031
508.0,110.0,59928.0,2378148442.0,2817888013.0,581623160.0,12806351.0,1.306135331,0.912092,0.265736
567.0,128.0,59928.0,2443118424.0,2819129203.0,13184988.0,13191060.0,1.301037406,0.888805,0.318739
514.0,123.0,59949.0,2421279595.0,2818537347.0,581838037.0,13029661.0,1.295967624,0.929365,0.265763
562.0,123.0,59955.0,2403415432.0,2819101456.0,13245530.0,13014404.0,1.288637462,0.910957,0.271142
517.0,99.0,59944.0,2407988775.0,2822119875.0,581340932.0,13008144.0,1.419438698,0.927669,0.262924
524.0,97.0,60018.0,2405136207.0,2821765992.0,13005068.0,13012548.0,1.318550713,0.817513,0.366239
501.0,132.0,59894.0,2379198171.0,2819442222.0,581563958.0,12757514.0,1.282950792,0.863256,0.316496
513.0,109.0,59926.0,2413410466.0,2820166072.0,13015741.0,13037456.0,1.314267074,0.931554,0.255993
594.0,107.0,60021.0,2436653265.0,2820180870.0,581453365.0,13163775.0,1.30624279,0.898269,0.300537
472.0,122.0,60016.0,2412706555.0,2819442186.0,13043741.0,12905459.0,1.263268751,0.917257,0.281349
575.0,119.0,59969.0,2588083843.0,2819615694.0,581612303.0,13513219.0,1.470159446,0.982079,0.310728
480.0,110.0,59952.0,2409260633.0,2817734924.0,13085658.0,12923397.0,1.303770213,0.891812,0.301579
624.0,126.0,59926.0,2422005195.0,2819048525.0,581297761.0,13136288.0,1.309859101,0.905505,0.284346
482.0,153.0,59906.0,2432610338.0,2816841053.0,12905134.0,13098978.0,1.300399215,0.928365,0.269672
463.0,105.0,59959.0,2402861550.0,2817110364.0,581226235.0,13030541.0,1.254221368,0.85921,0.323747
546.0,146.0,59895.0,2472440664.0,2817272519.0,13125563.0,13173518.0,1.36188057,0.950809,0.276936
516.0,118.0,59901.0,2393539219.0,2818046712.0,581542848.0,12903493.0,1.307835246,0.922398,0.26295
519.0,107.0,59961.0,2418404370.0,2816626153.0,13111404.0,13073169.0,1.266121254,0.912267,0.279017
568.0,128.0,59981.0,2405296327.0,2817573944.0,581258374.0,12995395.0,1.296300178,0.846202,0.339228
576.0,113.0,59932.0,2398671317.0,2817361988.0,13122048.0,12920105.0,1.286789222,0.904995,0.275845
520.0,115.0,59920.0,2415392024.0,2817328992.0,581263315.0,13033661.0,1.294818061,0.874289,0.316407
455.0,113.0,59890.0,2397518794.0,2817003970.0,12898077.0,12843264.0,1.287132359,0.85999,0.32851
563.0,128.0,59950.0,2413897910.0,2817128193.0,581365665.0,13134817.0,1.282355502,0.899675,0.291004
580.0,131.0,59994.0,2432871338.0,2817882018.0,13145622.0,13168178.0,1.294454673,0.93295,0.260024
536.0,103.0,59938.0,2400125345.0,2817300171.0,581470490.0,12895771.0,1.326536734,0.88155,0.31075
571.0,138.0,59937.0,2410544799.0,2817773320.0,13043940.0,13069181.0,1.300046886,0.894498,0.289695
568.0,114.0,59963.0,2446048664.0,2818790541.0,581081982.0,13257131.0,1.307909596,0.87635,0.323557
503.0,139.0,59948.0,2404153380.0,2816575115.0,12968057.0,13091011.0,1.294996581,0.890882,0.29371
575.0,119.0,59969.0,2588083843.0,2819615694.0,581341512.0,13513219.0,1.470159446,0.982079,0.310728
480.0,110.0,59952.0,2409260633.0,2817734924.0,13072140.0,12923397.0,1.303770213,0.891812,0.301579
624.0,126.0,59926.0,2422005195.0,2819048525.0,581346454.0,13136288.0,1.309859101,0.905505,0.284346
482.0,153.0,59906.0,2432610338.0,2816841053.0,12962030.0,13098978.0,1.300399215,0.928365,0.269672
463.0,105.0,59959.0,2402861550.0,2817110364.0,581595721.0,13030541.0,1.254221368,0.85921,0.323747
546.0,146.0,59895.0,2472440664.0,2817272519.0,13096585.0,13173518.0,1.36188057,0.950809,0.276936
516.0,118.0,59901.0,2393539219.0,2818046712.0,581171355.0,12903493.0,1.307835246,0.922398,0.26295
519.0,107.0,59961.0,2418404370.0,2816626153.0,13045242.0,13073169.0,1.266121254,0.912267,0.279017
568.0,128.0,59981.0,2405296327.0,2817573944.0,581018789.0,12995395.0,1.296300178,0.846202,0.339228
576.0,113.0,59932.0,2398671317.0,2817361988.0,12812295.0,12920105.0,1.286789222,0.904995,0.275845
520.0,115.0,59920.0,2415392024.0,2817328992.0,581084945.0,13033661.0,1.294818061,0.874289,0.316407
455.0,113.0,59890.0,2397518794.0,2817003970.0,13020422.0,12843264.0,1.287132359,0.85999,0.32851
563.0,128.0,59950.0,2413897910.0,2817128193.0,581049848.0,13134817.0,1.282355502,0.899675,0.291004
580.0,131.0,59994.0,2432871338.0,2817882018.0,13027686.0,13168178.0,1.294454673,0.93295,0.260024
536.0,103.0,59938.0,2400125345.0,2817300171.0,581464861.0,12895771.0,1.326536734,0.88155,0.31075
571.0,138.0,59937.0,2410544799.0,2817773320.0,12925034.0,13069181.0,1.300046886,0.894498,0.289695
568.0,114.0,59963.0,2446048664.0,2818790541.0,581623160.0,13257131.0,1.307909596,0.87635,0.323557
503.0,139.0,59948.0,2404153380.0,2816575115.0,13184988.0,13091011.0,1.294996581,0.890882,0.29371
571.0,111.0,59910.0,2410841222.0,2817650972.0,581838037.0,12975628.0,1.301927952,0.898565,0.29112
520.0,115.0,60000.0,2384908816.0,2817241945.0,13245530.0,12831283.0,1.269663963,0.858282,0.317928
546.0,103.0,59916.0,2435577135.0,2818156927.0,581340932.0,13110897.0,1.294569688,0.900532,0.29478
499.0,143.0,59974.0,2414013004.0,2817055744.0,13005068.0,13062731.0,1.297570295,0.875175,0.315446
531.0,100.0,59928.0,2410174817.0,2817614487.0,581563958.0,12957901.0,1.28619022,0.893522,0.291032
627.0,132.0,59985.0,2448967654.0,2819096999.0,13015741.0,13147543.0,1.329119449,0.899419,0.313609
566.0,99.0,59874.0,2430623955.0,2817517614.0,581453365.0,13241764.0,1.323592114,0.912424,0.27992
503.0,138.0,59872.0,2441826341.0,2817657254.0,13043741.0,13068804.0,1.308820312,0.884787,0.315729
587.0,137.0,59915.0,2426746779.0,2817653022.0,581612303.0,13065323.0,1.310320043,0.916383,0.278774
559.0,130.0,59943.0,2414933498.0,2818332637.0,13085658.0,12981103.0,1.305872331,0.865332,0.323688
605.0,127.0,59903.0,2421859673.0,2818310865.0,581297761.0,13082908.0,1.289958003,0.877965,0.311862
650.0,124.0,60031.0,2406536618.0,2819379392.0,12905134.0,13051973.0,1.30510005,0.919677,0.264838
453.0,119.0,59944.0,2376400386.0,2817742925.0,581226235.0,12845652.0,1.289785121,0.889042,0.290036
527.0,116.0,59967.0,2400673124.0,2817248386.0,13125563.0,12952981.0,1.301918361,0.827205,0.354834
640.0,122.0,59905.0,2537567251.0,2818843721.0,581542848.0,13194026.0,1.373281514,0.979667,0.283278
627.0,138.0,59894.0,2430798536.0,2817996318.0,13111404.0,13110949.0,1.342317148,0.929243,0.272531
544.0,125.0,59964.0,2398572134.0,2816835881.0,581258374.0,12973927.0,1.295978765,0.930633,0.25004
491.0,115.0,59921.0,2430071472.0,2816822520.0,13122048.0,13282890.0,1.29981882,0.858443,0.332287
527.0,139.0,59928.0,2405992744.0,2817704203.0,581263315.0,12985650.0,1.300153769,0.911083,0.277296
570.0,113.0,60000.0,2445411987.0,2818193494.0,12898077.0,13216850.0,1.301016116,0.92212,0.280792
531.0,119.0,59900.0,2422223014.0,2816892407.0,581365665.0,13134712.0,1.318794671,0.884862,0.308061
500.0,118.0,59984.0,2409930788.0,2818037627.0,13145622.0,13110324.0,1.291343385,0.850449,0.332584
576.0,127.0,59970.0,2392261303.0,2817035533.0,581470490.0,12943337.0,1.304917405,0.898073,0.282868
601.0,128.0,59947.0,2427750746.0,2818763707.0,13043940.0,13105553.0,1.30657615,0.896878,0.293116
477.0,105.0,59962.0,2418920623.0,2817353623.0,581081982.0,13135490.0,1.29270887,0.884857,0.3088
604.0,141.0,59963.0,2538447012.0,2819332611.0,12968057.0,13372107.0,1.37568496,0.974207,0.302994
526.0,108.0,59924.0,2443890936.0,2817694025.0,581341512.0,13385236.0,1.32510865,0.912949,0.290513
601.0,121.0,59877.0,2445773985.0,2818610196.0,13072140.0,13203124.0,1.317944702,0.849443,0.352421
546.0,111.0,59918.0,2431597871.0,2817657393.0,581346454.0,13190801.0,1.318328025,0.84625,0.347401
571.0,111.0,59910.0,2410841222.0,2817650972.0,12962030.0,12975628.0,1.301927952,0.898565,0.29112
520.0,115.0,60000.0,2384908816.0,2817241945.0,581595721.0,12831283.0,1.269663963,0.858282,0.317928
546.0,103.0,59916.0,2435577135.0,2818156927.0,13096585.0,13110897.0,1.294569688,0.900532,0.29478
499.0,143.0,59974.0,2414013004.0,2817055744.0,581742298.0,13062731.0,1.297570295,0.875175,0.315446
531.0,100.0,59928.0,2410174817.0,2817614487.0,13560081.0,12957901.0,1.28619022,0.893522,0.291032
627.0,132.0,59985.0,2448967654.0,2819096999.0,581437544.0,13147543.0,1.329119449,0.899419,0.313609
566.0,99.0,59874.0,2430623955.0,2817517614.0,13055442.0,13241764.0,1.323592114,0.912424,0.27992
503.0,138.0,59872.0,2441826341.0,2817657254.0,581109839.0,13068804.0,1.308820312,0.884787,0.315729
587.0,137.0,59915.0,2426746779.0,2817653022.0,13090133.0,13065323.0,1.310320043,0.916383,0.278774
559.0,130.0,59943.0,2414933498.0,2818332637.0,580996307.0,12981103.0,1.305872331,0.865332,0.323688
605.0,127.0,59903.0,2421859673.0,2818310865.0,13068610.0,13082908.0,1.289958003,0.877965,0.311862
650.0,124.0,60031.0,2406536618.0,2819379392.0,581594122.0,13051973.0,1.30510005,0.919677,0.264838
453.0,119.0,59944.0,2376400386.0,2817742925.0,12971958.0,12845652.0,1.289785121,0.889042,0.290036
527.0,116.0,59967.0,2400673124.0,2817248386.0,581746591.0,12952981.0,1.301918361,0.827205,0.354834
640.0,122.0,59905.0,2537567251.0,2818843721.0,13745298.0,13194026.0,1.373281514,0.979667,0.283278
627.0,138.0,59894.0,2430798536.0,2817996318.0,581506878.0,13110949.0,1.342317148,0.929243,0.272531
544.0,125.0,59964.0,2398572134.0,2816835881.0,13298319.0,12973927.0,1.295978765,0.930633,0.25004
491.0,115.0,59921.0,2430071472.0,2816822520.0,581363706.0,13282890.0,1.29981882,0.858443,0.332287
527.0,139.0,59928.0,2405992744.0,2817704203.0,13016995.0,12985650.0,1.300153769,0.911083,0.277296
570.0,113.0,60000.0,2445411987.0,2818193494.0,581453668.0,13216850.0,1.301016116,0.92212,0.280792
531.0,119.0,59900.0,2422223014.0,2816892407.0,13132744.0,13134712.0,1.318794671,0.884862,0.308061
500.0,118.0,59984.0,2409930788.0,2818037627.0,581493663.0,13110324.0,1.291343385,0.850449,0.332584
576.0,127.0,59970.0,2392261303.0,2817035533.0,13090641.0,12943337.0,1.304917405,0.898073,0.282868
601.0,128.0,59947.0,2427750746.0,2818763707.0,581517264.0,13105553.0,1.30657615,0.896878,0.293116
477.0,105.0,59962.0,2418920623.0,2817353623.0,13035174.0,13135490.0,1.29270887,0.884857,0.3088
604.0,141.0,59963.0,2538447012.0,2819332611.0,581534437.0,13372107.0,1.37568496,0.974207,0.302994
526.0,108.0,59924.0,2443890936.0,2817694025.0,13078486.0,13385236.0,1.32510865,0.912949,0.290513
601.0,121.0,59877.0,2445773985.0,2818610196.0,581248987.0,13203124.0,1.317944702,0.849443,0.352421
546.0,111.0,59918.0,2431597871.0,2817657393.0,13030966.0,13190801.0,1.318328025,0.84625,0.347401
